,과목명,교수명,수업코드,수강후기,평점
2011,한국근현대사,박성준,20090,"중간고사는 레포트대체, 기말고사는 비대면시험수업은 진짜 재밌고 역사에 관심 가지게 해주는 강의입니다. 시험은 엄청 세세하게 나와요. 좀 특이한 단어? 무슨 기구 이름 이런거 하나하나 다 외워야합니다. 년도는 외울 필요 없고 흐름만 알면 돼요.",4.00
2012,한국근현대사,박성준,20090,수업 내용 유익했고 시험도 어렵지 않아서 수업 내용 복습만 잘해도 a는 나온다고 생각함.,4.00
2013,한국근현대사,박성준,20090,시험 외울게 엄청 많아요 엄청 세세하게 외워야해요,4.00
2014,한국근현대사,박성준,20090,역사를 좋아하는 저에겐 너무 유익하고 재밌는 강의였어요교수님도 진짜 좋으셔서 대면강의 못한게 아쉬워요ㅠㅠ다만 역사덕후들 많으니까 공부는 여러분...많이 해가세요....그래도 좋은 강의입니다 교수님 총총 잊지 못할거예요!!,4.00
2015,한국근현대사,박성준,20090,너무 재밌게 들었어요 교수님도 정말 친절하시고 귀여우십니다 학점도 좋게받아서 이번학기에 듣기 제일 잘했다 싶은 강의였어요 한국사에 흥미가 별로 없어도 알아듣기 쉽고 자세하면서도 재미있게 설명해주셔서 좋았어요,5.00
2016,한국근현대사,박성준,20090,진짜 최고의 교양! 싸강 환경에서 비록 녹강이지만 가장 질 좋은 강의였다고 생각. 자료도 알차고 교수님 수업은 더할나위 없이 좋음!! 중간고사를 과제대체로 할지에 대한 것도 학생들 투표로 결정해서 불만없었던 것 같음. 시험 대체 과제 양이 좀 빡세긴 한데 뭐든 미리하면 그렇게 안 부담스러움ㅎ.. 시험을 한번밖에 못봐서 기말은 전범위였는데 생각보다 쉬웠음 강의 전부 다 들었고 시험전날 자료만 제대로 정독해도 A이상 받을 듯,5.00
2017,한국근현대사,박성준,20090,코로나때문에 중간고사는 레퍼트로 대체하고 기말고사 한 번 대면으로 보고 강의는 쭉 녹강으로 진행했다 한국사에 전혀 관심이 없던 나에게 마법같은 수업이었다 정말 이해가 잘 되게 설명해주시고 이야기 형식으로 차근차근 설명해주셔서 왕초보자도 재미있게 공부할 수 있었당,5.00
2018,한국근현대사,박성준,20090,교수님 엄청 귀여우시고 수업도 저는 아주 재밌게 들었어요대면강의 못들은게 아쉽습니다ㅠㅠ시험도 막 어렵진 않았는데 다들 열심히 공부하셔서 성적 잘 받기 조금 힘들었어요,5.00
2019,한국근현대사,박성준,20090,탐사는 장소  정해주시자마자 빨리 다녀와야 시험기간에 안바빠요 ㅎ 단답형 서술형 섞어서 내시는데  필기에서도 많이 나와서 수업꼭잘들으시구용 개인적으로 성적은 잘 못나왔지만 교수님 수업잘가르치시구 갠차나여,3.00
2020,한국근현대사,박성준,20090,"시험 두 번, 답사 한 번고등학교 수업이랑 완전 똑같음. 수업 자료에 내용이 거의 없어서 필기랑 녹음은 무조건 해야 함. 암기량도 많음.  필기랑 암기 좋아하면 괜찮을 듯.답사는 정해준 곳 중에 두 군데 이상 다녀와서 레포트 내야 함. 근데 레포트 분량이 5페이지... 사학과 친구보다 더 열심히 공부했음.",3.00
2021,한국근현대사,박성준,20090,"A0 받았습니다. 근현대사 공부를 통해서 나만의 역사관을 갖추는게 목표라고 말씀하셨는데, 그만큼 유익했습니다. 기말 단답,주관 제대로공부못해서 쁠 못받았네요.",5.00
2022,한국근현대사,박성준,20090,대학강의같았던 강의교수님 귀엽구 재밌구 좋아엽교수님 설명이랑 프린터. 필기위주이고한국사덕후들도 많고 교수님이 흥미있게 가르쳐주셔서 다들 열심히해서 학점따는거 힘들수있음! 교양강의로 열라 추천합니다,5.00
2023,한국근현대사,박성준,20090,"갓성준.수업 너무 잘 하시고 쉬는시간 십분에 두시간 풀로 꽉 채워서 수업하시지만 힘든 줄 모르고 들었던 강의.쉽고 재밌게 설명해주시고 성적 평가 기준도 철저해서 믿음직스러운 교수님.한국근현대사 말고도 동아시아사, 세계사 등 다른 역사 강의도 만드시면 좋겠다. 전부 수강하게!",5.00
2024,한국근현대사,박성준,20090,일단 수업 자체는 재밌고 잘 가르쳐주심 무엇보다 교수님이 너무 귀여우심ㅎㅎ 과제가 답사 가는거라 귀찮을 수도 있음 시험은 공부 열심히 했으면 쉽게 잘 풀 수 있을듯 개인적으로 과제 잘 제출하고 출석 꼬박꼬박 했는데 시험 공부를 거의 안해서 비제로 받았고 당연히 불만없음 어떤 수업이든 간에 그렇겠지만 열심히 한 만큼 성적 잘 나옴,4.00
2025,한국근현대사,박성준,20090,"사회문화로 본 20세기 한국사, 한국근현대사 둘 다 들은 학생입니다.이 수업은 아니 이 교수님의 강의는 정말 재미있고 역사에 관심이 있고 의욕이 있다면 꼭 추천드립니다. 한국 근현대사와 그 외 부수적 역사에 대하여 일목요연하게 설명 해주시고 열심히만 듣는다면 까먹지 않고 잘 써먹으실 수 있으실 겁니다. 참고로 프린트보다는 교수님의 주옥같은 한 마디를 귀담아 듣는 것이 중요합니다. 경상도 분이셔서 발음이 쪼•••끔 어려울 때가 있는ㄷㅔ 괜찮아여 질문 하시면 차근차근 설명해주십니다. (Ex: 레임덕 효과를 듣고 레임득 효과라고 들어서 외웠다가 시험날 여쭈어서 알았습니다)",5.00
2026,한국근현대사,박성준,20090,쉅은 재밌지만 학점따긴 빡세다 과제에는 시간많이 안쓰는걸 추천셤은 조약이름이나 당이름을 정확히 외우는게 중요 단답형에서 학점 다 갈리는듯,4.00
2027,한국근현대사,박성준,20090,성적이 잘나온건 아니지만 매 수업마다 역사 드라마 한편을 보고 나온 느낌이 듦 = 호불호갈리지만 호가 많다,4.00
2028,한국근현대사,박성준,20090,상식은 많다고 해가 되지 않는다.역사덕후들이 많아 학점따기 빡셀순 있겠지만 강의는 재밌다.리버풀의 좌우풀백같은 교수님 혀의 현란한 원투펀치에우린 가만있어도 골을 날로먹는 호날두의 기분을 간접적으로나마 느낄 수 있다.다만 시험공부는 어느정도의 암기가 필요하지만그것도 하기싫다면 짐싸고 은퇴하는게 낫다.,5.00
2029,한국근현대사,박성준,20090,교수님이 한국근현대사 내용을 아주 재밌게 흥미롭게 설명해주십니다. 수업 듣는데 전혀 지루하지 않아서 딱히 시험 때문이 아니라 재미있어서 열심히 들었습니다. 시험은 빈칸 채우기랑 서술형으로 나오는데 두 유형 다 역사가 어떤 배경으로 흘러갔는지 잘 알아야 할 것 같아요. 이번 학기 과제는 서울에 있는 역사적 장소들 3곳 이상 답사하는 거였는데 과제 자체는 좀 번거롭습니다. 그래도 전반적으로 이번 학기 모두 통 틀어서 가장 만족스럽게 수강했던 강의였네요.,5.00
2030,한국근현대사,박성준,20090,역사 설명 진짜 잘 해주셔요 시험도 흐름 따라 공부하면 잘 볼 수 있지만 역사인 만큼 공부해야할 것도 많습니다,5.00
2031,한국근현대사,박성준,20090,"답사 미리미리 다녀오는 거 추천, 실내 실외 사진 둘 다 있어야하고/ 프린트말고 수업 들어야 시험 볼 수 있음",3.00
2032,한국근현대사,박성준,20090,강의 내용 많고 시험도 논술형이어서 공부 많이하고 가야한다 노력한 만큼 성적받는 과목이니 근현대사에 관심있고 열심히 할거면 추첨,4.00
2033,한국근현대사,박성준,20090,교수님께서 잘 가르치심. 1학기 동안 역사에 관한 많은 것들을 배울 수 있어서 만족함.,4.00
2034,한국근현대사,박성준,20090,수업에 말씀하시는거 그냥 흘려듣지 말고 거의 다 중요하니 녹음하셔서 다시 보셔야 할거 같다. 과제 1번 주시는데 분량이 빡세다. 학점은 그래도 잘 주시는거 같으니 근현대사 관심 있으신분은 들으시면 좋을듯 수업도 열심히 해주신다.,4.00
2035,한국근현대사,박성준,20090,열정적이고 유쾌하신 교수님. 확실히 잘 가르치심. 모든 역사 수업이 그렇듯 역사 덕후들이 많은건지 학점받기는 쉽지않음. 주변에 앉앗던 사람들 대부분 프린트가 필기로 빼곡하고 성실하게 수업들음. 시험은 서술형이 정말 자세함을 요구함. 교수님말씀필기+판서필기가 매우 중요하게 작용.,4.00
2036,문화와디자인,김진주,20091,교수님이 학생들 사정에 맞추려는게 되게 많이 보이고 질문같은거 하면 친절하게 알려주십니다! 중간과제는 팀 혹은 개인으로 주제 정해서 발표하는거고 기말 시험은 암기 안해도 그냥 자기 생각 적으면 되는거라서 되게 좋았던거 같아요 꿀강!,5.00
2037,문화와디자인,김진주,20091,"미친 감사합니다ㅠㅠㅠㅠㅠ한줄기 빛 ..... 출석 다 했고 과제 하나 있는거 다 했고 기말 시험 딱 한번 봤는데 어라? A+이네 ㅎㅎㅎ 개이득 ~ 교수님 감사합니다!!전부 다 녹강이고, 발표 한번만 하면 되고요!! 개꿀이에요 내용도 나쁘지않음 지루하긴 하지만 ㅎㅎ 그래도 최고",5.00
2038,문화와디자인,김진주,20091,"출석은 영상출석인데, 한 번 놓치면 수정해주지 않는다는 점 참고하셔야 할 것 같습니다. 수업 내용도 재밌어요~ 저는 시험 시간이 부족해서 B+받았어요 ㅠㅠ",5.00
2039,문화와디자인,김진주,20091,정말정말 꿀강의.. 중간시험은 발표로 대체함 발표 주제도 어렵지 않고 점수도 잘 주심! 기말시험 전범위라 걱정했는데 정말 배운 내용은 하나도 안나오고 오로지 문화와 디자인에 대한 본인의 생각을 쓰는 논술형문제로 이뤄짐 성의있게 쓰면 점수 잘 주시는듯 그리고 전시회보고 소감문 쓰는 과제 있었는데 코로나때문에 책 읽고 서평쓰는 것으로 대체됨 !! 본인 a+ 받음,5.00
2040,문화와디자인,김진주,20091,중간시험도 없고 녹강에다가 기말시험은 외우지않고 본인의 생각을 쓰는 형식. 재밌었고 중간 발표 과제만 잘하면 괜찮을듯,5.00
2041,문화와디자인,김진주,20091,교수님은 학생들 많이 생각해주시고 좋으신분입니다!근데 요번에 코로나로 인해 다들 잘 챙겼는지 학점이 엄청 후하다고 생각되진않아요..! 중간대체발표를 잘 준비해야할거같아요~,4.00
2042,문화와디자인,김진주,20091,"진짜 최고의 강의ㅠㅠ수업 시험 다 부담없이 편안히 들을 수 있는 강의.전시회 다녀오는 과제는 서평쓰기로 대체되고 팀플도 이번학기는 발표 동영상 제출로 대체되었어요.외울필요 하나없고 기말때는 디자인에 대한 본인의 견해를 적으면 됨.솔직히 비쁠나올줄 알았는데 에이쁠주셔서 깜짝놀랐음,, 성적도 후하게 주시는듯",5.00
2043,문화와디자인,김진주,20091,교수님이 학생들을 많이 배려해주시고 수업 자체도 너무 좋았다,5.00
2044,문화와디자인,김진주,20091,개인적으로 사례 발표도 좋았음교수님이 학생 배려 많이 해주심,5.00
2045,문화와디자인,김진주,20091,교수님이 배려 해주시는게 너무 잘 느껴집니다!,5.00
2046,문화와디자인,김진주,20091,중간 팀플발표로 대체하고 과제는 서평쓰기 하나만 있의 부담없이 들어도됩니다.,5.00
2047,문화와디자인,김진주,20091,중간고사는 발표로 과제대체고 기말시험한번임 서평쓰기 중간에 과제 있고 무난하게 수업들을만 함,5.00
2048,문화와디자인,김진주,20091,졸업전 들어볼만함 교양이라고 생각함. 핵교야서 무난하고 그다지 지루하지도 않음 설명을 풀어서 해줘서 이해도 잘감 대신 과제로 서평쓰고 중간대체로 발표임,4.00
2049,문화와디자인,김진주,20091,정말 좋은 교수님과 좋은 수업이에요설명도 친절하시고 중간고사도 발표 대체로 하여 배려해주시는게 보여요,5.00
2050,문화와디자인,김진주,20091,본인이 필수교양을 채워야한다 = 문디중간발표1+기말고사 기말은 자기생각빽빽하게쓰면 됨 그럼 A+,5.00
2051,문화와디자인,김진주,20091,예술에 조금이라도 관심있고 기말고사가 디자인에 대한 자기 생각 쓰는건데 빽빽하게 잘 쓰기만 하면 에쁠,5.00
2052,문화와디자인,김진주,20091,열심히듣고 과제도 열심히해갔는데 성적이 좋은편은 아니었음. 성적반영의 기준이 모호하지만 듣기쉽고 딱 교양인 수업.,4.00
2053,문화와디자인,김진주,20091,너무좋은 수업입니다 꼭들으세요.   디자인이대한 기본게념과 지식을 수립할수 있습니다,5.00
2054,문화와디자인,김진주,20091,출결 다 채우면 a+받아요 장점이자 단점은 꼼꼼하기 신경안쓰셔서 출결 몇번 꼼수써도 모르는척 넘어가주십니다. 티나게만 하지마세요과제는 발표하는건디 준비 안빡세고 팀/개인 선택이에요.시험은 프린트에서 안나온다고 보시면 됩니다.,5.00
2055,문화와디자인,김진주,20091,출석 빠지지 않고 남들 다 하는 발표 날짜만 맞춰서 발표하고 기말은 준비 아무것도 안하고 가서 빽빽히 내 생각만 쓰면 A+주는 꿀 교양,5.00
